Season,Agency,Date,Time,Station ID,Depth(m),Temperature(C),Conductivity (S/m),pH,Oxygen (mg/L),Transmissivity (%),Salinity (psu),Density (å-theta),Time (s),Descent rate (m/s),SBE DO sat (mg/L),SBE Beam C,Chl-a (ug/L),CDOM (ug/L),Ammonia-N (ug/L),Total Colif. (MPN),Fecal Colif. (MPN),E. coli (MPN),Enterococci (MPN),Void
Fall,LACSD,11/5/2008,850,2804,75,12.3,3.872,8.07,5.6,88.56,33.447,25.328,168.9,0.58,8.68,0.486,0.6,1.69,,,,,,99
Fall,LACSD,11/5/2008,850,2804,76,12.3,3.871,8.07,5.59,88.58,33.445,25.326,170.3,1.12,8.68,0.485,0.6,1.7,,,,,,99
Fall,LACSD,11/5/2008,850,2804,77,12.3,3.872,8.07,5.58,88.5,33.448,25.329,171.1,1.14,8.68,0.489,0.6,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,78,12.31,3.873,8.07,5.56,88.56,33.455,25.333,172.5,0.57,8.68,0.486,0.6,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,79,12.3,3.873,8.07,5.55,88.64,33.458,25.336,174.1,0.8,8.68,0.482,0.59,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,80,12.3,3.873,8.06,5.54,88.74,33.46,25.338,175.4,0.71,8.68,0.478,0.58,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,81,12.3,3.873,8.06,5.54,88.77,33.46,25.339,176.7,0.9,8.68,0.476,0.58,1.7,,,,,,99
Fall,LACSD,11/5/2008,850,2804,82,12.3,3.873,8.06,5.53,88.76,33.461,25.34,178,0.67,8.68,0.477,0.58,1.71,,,,,,99
Fall,LACSD,11/5/2008,850,2804,83,12.29,3.873,8.06,5.52,88.79,33.462,25.341,179.4,0.88,8.68,0.476,0.58,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,84,12.29,3.873,8.06,5.52,88.75,33.462,25.342,180.4,1.1,8.68,0.477,0.57,1.71,,,,,,99
Fall,LACSD,11/5/2008,850,2804,85,12.29,3.873,8.06,5.51,88.77,33.463,25.342,181.4,0.85,8.68,0.477,0.57,1.72,,,,,,99
Fall,LACSD,11/5/2008,850,2804,86,12.29,3.873,8.06,5.5,88.76,33.464,25.343,183,0.56,8.68,0.477,0.58,1.68,,,,,,99
Fall,LACSD,11/5/2008,850,2804,87,12.29,3.873,8.06,5.5,88.77,33.465,25.344,184.5,0.91,8.68,0.476,0.57,1.64,,,,,,99
Fall,LACSD,11/5/2008,850,2804,88,12.28,3.872,8.06,5.49,88.76,33.465,25.346,186.1,0.5,8.68,0.477,0.56,1.65,,,,,,99
Fall,LACSD,11/5/2008,850,2804,89,12.28,3.872,8.06,5.49,88.77,33.466,25.347,187.8,0.96,8.68,0.476,0.56,1.69,,,,,,99
Fall,LACSD,11/5/2008,850,2804,90,12.26,3.87,8.06,5.49,88.73,33.465,25.349,188.6,1.33,8.68,0.478,0.57,1.69,,,,,,99
Fall,LACSD,11/5/2008,850,2804,91,12.23,3.867,8.06,5.49,88.71,33.462,25.354,189.4,1.02,8.69,0.479,0.57,1.69,,,,,,99
Fall,LACSD,11/5/2008,850,2804,92,12.21,3.866,8.06,5.49,88.74,33.467,25.36,190.7,0.68,8.69,0.478,0.56,1.65,,,,,,99
Fall,LACSD,11/5/2008,850,2804,93,12.2,3.865,8.06,5.5,88.76,33.468,25.364,192.1,0.82,8.69,0.477,0.57,1.62,,,,,,99
Fall,LACSD,11/5/2008,850,2804,94,12.19,3.864,8.06,5.49,88.77,33.467,25.365,193.3,0.76,8.7,0.476,0.56,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,95,12.16,3.861,8.06,5.49,88.75,33.466,25.371,195,0.51,8.7,0.477,0.56,1.67,,,,,,99
Fall,LACSD,11/5/2008,850,2804,96,12.15,3.861,8.06,5.48,88.78,33.471,25.376,196.6,0.89,8.7,0.476,0.56,1.65,,,,,,99
Fall,LACSD,11/5/2008,850,2804,97,12.11,3.858,8.06,5.47,88.82,33.473,25.385,197.7,0.94,8.71,0.474,0.56,1.61,,,,,,99
Fall,LACSD,11/5/2008,850,2804,98,12.07,3.854,8.05,5.47,88.82,33.476,25.394,198.8,0.85,8.72,0.474,0.54,1.58,,,,,,99
Fall,LACSD,11/5/2008,850,2804,99,12.02,3.85,8.05,5.47,88.79,33.479,25.406,200,0.84,8.73,0.476,0.54,1.6,,,,,,99
Fall,LACSD,11/5/2008,850,2804,100,11.99,3.847,8.05,5.48,88.7,33.482,25.414,201.3,0.7,8.73,0.48,0.54,1.58,,,,,,99
Fall,LACSD,11/5/2008,905,2805,1,16.42,4.244,8.29,7.67,83.83,33.343,24.377,98.4,0.89,7.98,0.705,2.09,0.97,,,,,,99
Fall,LACSD,11/5/2008,905,2805,2,16.42,4.244,8.29,7.66,83.83,33.343,24.377,99.1,1.1,7.98,0.705,2.19,0.99,,,,,,99
Fall,LACSD,11/5/2008,905,2805,3,16.41,4.243,8.29,7.65,83.83,33.341,24.379,100.5,0.6,7.98,0.705,2.48,0.99,,,,,,99
Fall,LACSD,11/5/2008,905,2805,4,16.39,4.241,8.29,7.64,83.81,33.34,24.382,102,0.9,7.99,0.706,2.92,1.05,,,,,,99
Fall,LACSD,11/5/2008,905,2805,5,16.34,4.236,8.29,7.64,83.77,33.336,24.392,103,0.94,8,0.708,3.24,1.08,,,,,,99
Fall,LACSD,11/5/2008,905,2805,6,16.25,4.227,8.29,7.64,83.75,33.329,24.405,104.2,0.77,8.01,0.709,3.56,1.11,,,,,,99
Fall,LACSD,11/5/2008,905,2805,7,16.07,4.208,8.29,7.66,83.78,33.318,24.438,105.6,0.69,8.04,0.708,3.86,1.17,,,,,,99
Fall,LACSD,11/5/2008,905,2805,8,16,4.201,8.28,7.66,83.73,33.316,24.454,107,0.82,8.05,0.71,4.1,1.25,,,,,,99
Fall,LACSD,11/5/2008,905,2805,9,15.97,4.198,8.28,7.65,83.74,33.314,24.458,108.1,0.85,8.05,0.71,4.28,1.28,,,,,,99
Fall,LACSD,11/5/2008,905,2805,10,15.95,4.196,8.28,7.65,83.77,33.314,24.463,109.3,0.85,8.06,0.708,4.33,1.29,,,,,,99
Fall,LACSD,11/5/2008,905,2805,11,15.92,4.194,8.28,7.65,83.82,33.311,24.467,110.5,0.96,8.06,0.706,4.34,1.35,,,,,,99
Fall,LACSD,11/5/2008,905,2805,12,15.87,4.189,8.28,7.65,83.81,33.309,24.476,111.6,0.8,8.07,0.706,4.3,1.39,,,,,,99
Fall,LACSD,11/5/2008,905,2805,13,15.85,4.186,8.28,7.63,83.86,33.308,24.482,113.2,0.54,8.08,0.704,4.3,1.35,,,,,,99
Fall,LACSD,11/5/2008,905,2805,14,15.83,4.184,8.28,7.63,83.91,33.307,24.485,114.8,0.86,8.08,0.702,4.21,1.37,,,,,,99
Fall,LACSD,11/5/2008,905,2805,15,15.82,4.183,8.28,7.63,84,33.306,24.487,115.9,0.92,8.08,0.697,4.1,1.42,,,,,,99
Fall,LACSD,11/5/2008,905,2805,16,15.79,4.18,8.28,7.65,84.1,33.304,24.492,117,0.98,8.08,0.693,4.13,1.36,,,,,,99
Fall,LACSD,11/5/2008,905,2805,17,15.77,4.179,8.27,7.67,84.21,33.307,24.498,118,1.01,8.09,0.687,4.23,1.35,,,,,,99
Fall,LACSD,11/5/2008,905,2805,18,15.74,4.176,8.28,7.67,84.53,33.309,24.507,119.1,0.79,8.09,0.672,4.36,1.34,,,,,,99
Fall,LACSD,11/5/2008,905,2805,19,15.67,4.17,8.28,7.64,84.81,33.31,24.524,120.7,0.52,8.1,0.659,4.35,1.28,,,,,,99
Fall,LACSD,11/5/2008,905,2805,20,15.59,4.161,8.27,7.6,85.38,33.306,24.538,122.2,1.15,8.12,0.632,4.11,1.34,,,,,,99
Fall,LACSD,11/5/2008,905,2805,21,15.41,4.144,8.27,7.58,85.87,33.296,24.569,123.1,1.01,8.15,0.61,3.95,1.41,,,,,,99
Fall,LACSD,11/5/2008,905,2805,22,15.24,4.128,8.26,7.53,86.17,33.295,24.605,124.4,0.62,8.17,0.595,3.83,1.52,,,,,,99
Fall,LACSD,11/5/2008,905,2805,23,15,4.103,8.26,7.51,86.69,33.278,24.646,125.8,0.95,8.22,0.572,3.87,1.59,,,,,,99
Fall,LACSD,11/5/2008,905,2805,24,14.76,4.081,8.25,7.5,87,33.278,24.696,126.9,0.89,8.25,0.557,3.99,1.62,,,,,,99
Fall,LACSD,11/5/2008,905,2805,25,14.67,4.073,8.24,7.39,86.97,33.28,24.717,128.5,0.51,8.27,0.558,3.88,1.63,,,,,,99
Fall,LACSD,11/5/2008,905,2805,26,14.61,4.067,8.24,7.26,86.94,33.276,24.727,130,1.22,8.28,0.56,3.22,1.7,,,,,,99
Fall,LACSD,11/5/2008,905,2805,27,14.38,4.045,8.23,7.24,87.31,33.272,24.773,130.8,1.33,8.32,0.543,2.91,1.73,,,,,,99
Fall,LACSD,11/5/2008,905,2805,28,14.25,4.034,8.22,7.21,87.68,33.283,24.808,131.6,1.02,8.34,0.526,2.75,1.74,,,,,,99
Fall,LACSD,11/5/2008,905,2805,29,14.19,4.028,8.21,7.15,87.71,33.284,24.822,133.2,0.5,8.35,0.525,2.68,1.78,,,,,,99
Fall,LACSD,11/5/2008,905,2805,30,14.1,4.02,8.21,7.08,87.78,33.283,24.84,135,0.67,8.37,0.521,2.6,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,31,14.02,4.013,8.21,6.99,87.93,33.285,24.858,136.5,0.73,8.38,0.514,2.29,1.84,,,,,,99
Fall,LACSD,11/5/2008,905,2805,32,13.87,3.997,8.2,6.94,88.19,33.275,24.883,137.6,1.22,8.41,0.503,1.93,2.09,,,,,,99
Fall,LACSD,11/5/2008,905,2805,33,13.7,3.98,8.19,6.93,88.4,33.258,24.904,138.4,1.36,8.44,0.493,1.81,2.23,,,,,,99
Fall,LACSD,11/5/2008,905,2805,34,13.51,3.96,8.18,6.93,88.34,33.236,24.925,139.5,0.68,8.47,0.496,1.77,2.28,,,,,,99
Fall,LACSD,11/5/2008,905,2805,35,13.48,3.958,8.18,6.92,88.17,33.237,24.932,141.1,0.62,8.48,0.504,1.79,2.2,,,,,,99
Fall,LACSD,11/5/2008,905,2805,36,13.49,3.959,8.18,6.92,87.7,33.242,24.934,142.4,0.93,8.47,0.525,1.87,2.09,,,,,,99
Fall,LACSD,11/5/2008,905,2805,37,13.51,3.961,8.18,6.89,87.61,33.25,24.937,143.7,0.68,8.47,0.529,1.89,1.97,,,,,,99
Fall,LACSD,11/5/2008,905,2805,38,13.5,3.961,8.18,6.87,87.54,33.254,24.941,145.1,0.83,8.47,0.532,1.79,1.93,,,,,,99
Fall,LACSD,11/5/2008,905,2805,39,13.45,3.957,8.18,6.85,87.59,33.261,24.958,146.2,0.97,8.48,0.53,1.7,1.95,,,,,,99
Fall,LACSD,11/5/2008,905,2805,40,13.4,3.953,8.18,6.84,87.68,33.264,24.969,147.3,0.85,8.49,0.526,1.65,1.89,,,,,,99
Fall,LACSD,11/5/2008,905,2805,41,13.39,3.952,8.18,6.83,87.69,33.265,24.972,148.5,0.77,8.49,0.526,1.62,1.84,,,,,,99
Fall,LACSD,11/5/2008,905,2805,42,13.39,3.952,8.18,6.79,87.76,33.266,24.974,150,0.68,8.49,0.522,1.55,1.9,,,,,,99
Fall,LACSD,11/5/2008,905,2805,43,13.35,3.949,8.18,6.76,87.77,33.265,24.98,151.3,0.8,8.5,0.522,1.47,1.93,,,,,,99
Fall,LACSD,11/5/2008,905,2805,44,13.3,3.944,8.17,6.73,87.7,33.265,24.991,152.6,0.81,8.51,0.525,1.44,1.94,,,,,,99
Fall,LACSD,11/5/2008,905,2805,45,13.27,3.941,8.17,6.69,87.67,33.273,25.003,154.1,0.59,8.51,0.526,1.44,1.86,,,,,,99
Fall,LACSD,11/5/2008,905,2805,46,13.25,3.941,8.17,6.64,87.63,33.283,25.014,155.5,0.87,8.51,0.528,1.44,1.96,,,,,,99
Fall,LACSD,11/5/2008,905,2805,47,13.2,3.937,8.16,6.61,87.57,33.285,25.026,156.6,1.04,8.52,0.531,1.4,2.01,,,,,,99
Fall,LACSD,11/5/2008,905,2805,48,13.17,3.934,8.16,6.58,87.49,33.285,25.033,157.5,1.07,8.53,0.535,1.35,2.09,,,,,,99
Fall,LACSD,11/5/2008,905,2805,49,13.11,3.928,8.15,6.54,87.47,33.282,25.042,158.8,0.65,8.54,0.535,1.29,2.18,,,,,,99
Fall,LACSD,11/5/2008,905,2805,50,13.06,3.924,8.15,6.5,87.46,33.28,25.049,160.3,0.84,8.55,0.536,1.22,2.2,,,,,,99
Fall,LACSD,11/5/2008,905,2805,51,13.03,3.921,8.15,6.49,87.36,33.284,25.059,161.3,1.09,8.55,0.541,1.2,2.18,,,,,,99
Fall,LACSD,11/5/2008,905,2805,52,13.01,3.92,8.14,6.45,87.29,33.288,25.066,162.9,0.47,8.56,0.544,1.15,2.13,,,,,,99
Fall,LACSD,11/5/2008,905,2805,53,12.97,3.917,8.14,6.41,87.2,33.292,25.077,164.6,0.89,8.56,0.548,1.09,2.09,,,,,,99
Fall,LACSD,11/5/2008,905,2805,54,12.91,3.912,8.14,6.38,87.04,33.301,25.095,165.8,0.81,8.57,0.555,1.03,2.05,,,,,,99
Fall,LACSD,11/5/2008,905,2805,55,12.88,3.91,8.14,6.36,86.99,33.306,25.105,167,0.9,8.58,0.557,1,1.93,,,,,,99
Fall,LACSD,11/5/2008,905,2805,56,12.85,3.908,8.13,6.34,86.87,33.314,25.117,167.9,1.21,8.58,0.563,0.98,1.88,,,,,,99
Fall,LACSD,11/5/2008,905,2805,57,12.83,3.906,8.13,6.32,86.88,33.32,25.127,168.8,0.98,8.59,0.563,0.97,1.88,,,,,,99
Fall,LACSD,11/5/2008,905,2805,58,12.82,3.906,8.13,6.26,86.88,33.321,25.13,170.5,0.49,8.59,0.563,0.94,1.81,,,,,,99
Fall,LACSD,11/5/2008,905,2805,59,12.71,3.897,8.13,6.2,87.02,33.332,25.158,172,1.26,8.61,0.556,0.87,1.72,,,,,,99
Fall,LACSD,11/5/2008,905,2805,60,12.63,3.891,8.12,6.17,87.21,33.343,25.183,172.8,1.11,8.62,0.547,0.84,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,61,12.57,3.886,8.12,6.08,87.27,33.352,25.201,174.4,0.5,8.63,0.545,0.8,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,62,12.4,3.872,8.11,5.97,87.51,33.373,25.251,176.1,0.81,8.66,0.534,0.71,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,63,12.32,3.868,8.1,5.9,87.81,33.4,25.288,177.3,0.76,8.68,0.52,0.67,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,64,12.29,3.867,8.09,5.83,88.01,33.416,25.306,178.7,0.78,8.68,0.511,0.65,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,65,12.28,3.867,8.09,5.79,88.17,33.426,25.316,179.7,1.41,8.68,0.504,0.65,1.65,,,,,,99
Fall,LACSD,11/5/2008,905,2805,66,12.28,3.867,8.08,5.77,88.19,33.428,25.318,180.4,1.55,8.68,0.503,0.65,1.69,,,,,,99
Fall,LACSD,11/5/2008,905,2805,67,12.28,3.868,8.08,5.73,88.2,33.432,25.32,182.3,0.48,8.68,0.502,0.63,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,68,12.28,3.868,8.08,5.72,88.23,33.434,25.321,183.2,0.58,8.68,0.501,0.62,1.65,,,,,,99
Fall,LACSD,11/5/2008,905,2805,69,12.29,3.869,8.08,5.68,88.3,33.441,25.325,185.1,1.1,8.68,0.498,0.61,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,70,12.29,3.87,8.08,5.67,88.29,33.441,25.326,186.1,0.91,8.68,0.498,0.61,1.69,,,,,,99
Fall,LACSD,11/5/2008,905,2805,71,12.29,3.87,8.08,5.66,88.38,33.442,25.326,187.3,0.82,8.68,0.494,0.62,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,72,12.29,3.87,8.08,5.66,88.44,33.443,25.326,188.6,0.77,8.68,0.491,0.62,1.65,,,,,,99
Fall,LACSD,11/5/2008,905,2805,73,12.29,3.87,8.08,5.65,88.47,33.443,25.327,189.8,0.89,8.68,0.49,0.61,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,74,12.29,3.87,8.07,5.64,88.44,33.443,25.326,191.2,0.6,8.68,0.492,0.61,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,75,12.29,3.87,8.07,5.64,88.45,33.443,25.327,192.7,0.88,8.68,0.491,0.61,1.7,,,,,,99
Fall,LACSD,11/5/2008,905,2805,76,12.29,3.871,8.07,5.63,88.42,33.444,25.327,193.8,0.95,8.68,0.492,0.61,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,77,12.29,3.871,8.07,5.6,88.42,33.446,25.328,195,0.76,8.68,0.493,0.61,1.7,,,,,,99
Fall,LACSD,11/5/2008,905,2805,78,12.3,3.872,8.07,5.58,88.49,33.455,25.334,196.2,0.87,8.68,0.489,0.6,1.73,,,,,,99
Fall,LACSD,11/5/2008,905,2805,79,12.3,3.873,8.07,5.56,88.61,33.46,25.339,197.9,0.5,8.68,0.484,0.59,1.7,,,,,,99
Fall,LACSD,11/5/2008,905,2805,80,12.3,3.873,8.07,5.55,88.69,33.461,25.34,199.5,1.05,8.68,0.48,0.58,1.7,,,,,,99
Fall,LACSD,11/5/2008,905,2805,81,12.3,3.873,8.07,5.54,88.69,33.462,25.34,200.2,1.38,8.68,0.48,0.58,1.67,,,,,,99
Fall,LACSD,11/5/2008,905,2805,82,12.29,3.873,8.07,5.54,88.71,33.463,25.342,201.1,0.96,8.68,0.479,0.58,1.65,,,,,,99
Fall,LACSD,11/5/2008,905,2805,83,12.29,3.873,8.06,5.53,88.76,33.463,25.342,202.5,0.59,8.68,0.477,0.58,1.63,,,,,,99
Fall,LACSD,11/5/2008,905,2805,84,12.28,3.872,8.06,5.51,88.77,33.463,25.344,204.5,0.49,8.68,0.476,0.56,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,85,12.28,3.872,8.06,5.49,88.8,33.465,25.346,206.1,0.99,8.68,0.475,0.55,1.69,,,,,,99
Fall,LACSD,11/5/2008,905,2805,86,12.25,3.87,8.06,5.48,88.76,33.472,25.357,207,1.27,8.68,0.477,0.54,1.7,,,,,,99
Fall,LACSD,11/5/2008,905,2805,87,12.23,3.868,8.06,5.48,88.77,33.473,25.362,207.8,1.07,8.69,0.476,0.54,1.66,,,,,,99
Fall,LACSD,11/5/2008,905,2805,88,12.2,3.866,8.06,5.47,88.8,33.474,25.368,209.3,0.54,8.69,0.475,0.55,1.66,,,,,,99
Fall,LACSD,11/5/2008,905,2805,89,12.18,3.864,8.06,5.47,88.84,33.474,25.373,210.9,0.95,8.7,0.473,0.55,1.66,,,,,,99
Fall,LACSD,11/5/2008,905,2805,90,12.14,3.861,8.06,5.47,88.84,33.475,25.38,211.8,1.09,8.7,0.473,0.55,1.68,,,,,,99
Fall,LACSD,11/5/2008,905,2805,91,12.12,3.859,8.06,5.46,88.85,33.478,25.386,213.3,0.51,8.71,0.473,0.55,1.66,,,,,,99
Fall,LACSD,11/5/2008,905,2805,92,12.08,3.855,8.05,5.45,88.86,33.479,25.394,215,0.91,8.72,0.472,0.54,1.6,,,,,,99
Fall,LACSD,11/5/2008,905,2805,93,12.04,3.852,8.05,5.46,88.81,33.483,25.405,216,1,8.72,0.475,0.55,1.6,,,,,,99
Fall,LACSD,11/5/2008,905,2805,94,12.01,3.849,8.05,5.46,88.73,33.484,25.413,217,1,8.73,0.478,0.54,1.58,,,,,,99
Fall,LACSD,11/5/2008,905,2805,95,11.99,3.847,8.05,5.46,88.68,33.485,25.417,218.1,0.85,8.73,0.481,0.53,1.62,,,,,,99
Fall,LACSD,11/5/2008,905,2805,96,11.97,3.846,8.05,5.46,88.67,33.485,25.419,219.6,0.6,8.73,0.481,0.54,1.59,,,,,,99
Fall,LACSD,11/5/2008,905,2805,97,11.92,3.841,8.05,5.46,88.59,33.483,25.428,221.2,0.64,8.74,0.485,0.53,1.6,,,,,,99
Fall,LACSD,11/5/2008,905,2805,98,11.9,3.839,8.05,5.46,88.61,33.483,25.432,222.8,0.62,8.75,0.484,0.52,1.57,,,,,,99
Fall,LACSD,11/5/2008,905,2805,99,11.84,3.834,8.05,5.47,88.6,33.487,25.446,224.2,0.9,8.76,0.484,0.52,1.58,,,,,,99
Fall,LACSD,11/5/2008,905,2805,100,11.84,3.834,8.05,5.47,88.62,33.488,25.448,225.2,1.12,8.76,0.483,0.52,1.57,,,,,,99
Fall,LACSD,11/5/2008,920,2806,1,16.97,4.3,8.3,7.61,84.33,33.371,24.27,76,0.64,7.89,0.682,2.09,0.79,,,,,,99
Fall,LACSD,11/5/2008,920,2806,2,16.96,4.299,8.3,7.61,84.54,33.37,24.273,77,0.81,7.9,0.672,2.1,0.76,,,,,,99
Fall,LACSD,11/5/2008,920,2806,3,16.95,4.298,8.3,7.61,84.62,33.371,24.276,78.3,0.76,7.9,0.668,2.08,0.75,,,,,,99
Fall,LACSD,11/5/2008,920,2806,4,16.95,4.298,8.3,7.62,84.67,33.371,24.276,79.7,0.68,7.9,0.665,2.22,0.74,,,,,,99
Fall,LACSD,11/5/2008,920,2806,5,16.95,4.298,8.3,7.62,84.75,33.371,24.276,81.1,0.85,7.9,0.662,2.52,0.74,,,,,,99
Fall,LACSD,11/5/2008,920,2806,6,16.95,4.298,8.3,7.61,84.73,33.37,24.276,82.2,0.95,7.9,0.663,2.72,0.77,,,,,,99
Fall,LACSD,11/5/2008,920,2806,7,16.94,4.297,8.3,7.61,84.72,33.37,24.277,83.3,0.76,7.9,0.663,2.86,0.78,,,,,,99
Fall,LACSD,11/5/2008,920,2806,8,16.94,4.297,8.3,7.62,84.68,33.369,24.278,84.8,0.67,7.9,0.665,3.06,0.76,,,,,,99
Fall,LACSD,11/5/2008,920,2806,9,16.92,4.294,8.31,7.63,84.63,33.365,24.28,86,1.18,7.9,0.668,3.28,0.76,,,,,,99
Fall,LACSD,11/5/2008,920,2806,10,16.88,4.291,8.3,7.63,84.59,33.365,24.288,87,0.83,7.91,0.669,3.38,0.76,,,,,,99
Fall,LACSD,11/5/2008,920,2806,11,16.86,4.289,8.3,7.63,84.58,33.363,24.291,88.6,0.59,7.91,0.67,3.58,0.77,,,,,,99
Fall,LACSD,11/5/2008,920,2806,12,16.79,4.281,8.3,7.65,84.4,33.355,24.302,89.9,1.05,7.92,0.678,3.82,0.82,,,,,,99
Fall,LACSD,11/5/2008,920,2806,13,16.72,4.275,8.3,7.66,84.22,33.356,24.318,90.9,0.94,7.93,0.687,3.9,0.82,,,,,,99
Fall,LACSD,11/5/2008,920,2806,14,16.71,4.274,8.3,7.65,84.18,33.356,24.321,92.3,0.59,7.94,0.689,3.92,0.86,,,,,,99
Fall,LACSD,11/5/2008,920,2806,15,16.69,4.272,8.3,7.64,84.24,33.355,24.325,93.8,0.86,7.94,0.686,3.89,0.86,,,,,,99
Fall,LACSD,11/5/2008,920,2806,16,16.68,4.271,8.3,7.64,84.37,33.355,24.328,94.9,1.04,7.94,0.68,3.88,0.88,,,,,,99
Fall,LACSD,11/5/2008,920,2806,17,16.66,4.269,8.3,7.65,84.41,33.354,24.331,95.8,1.02,7.94,0.678,3.88,0.92,,,,,,99
Fall,LACSD,11/5/2008,920,2806,18,16.63,4.265,8.3,7.65,84.47,33.349,24.336,96.9,0.89,7.95,0.675,3.92,0.9,,,,,,99
Fall,LACSD,11/5/2008,920,2806,19,16.53,4.255,8.3,7.65,84.55,33.345,24.355,98.7,0.44,7.96,0.671,4.08,0.91,,,,,,99
Fall,LACSD,11/5/2008,920,2806,20,16.37,4.238,8.3,7.65,84.61,33.327,24.379,100.4,1.04,7.99,0.669,4.28,1.02,,,,,,99
Fall,LACSD,11/5/2008,920,2806,21,16.21,4.223,8.29,7.66,84.5,33.323,24.411,101.3,1.23,8.02,0.674,4.33,1.15,,,,,,99
Fall,LACSD,11/5/2008,920,2806,22,16.09,4.211,8.29,7.66,84.51,33.316,24.433,102.2,1,8.04,0.673,4.37,1.19,,,,,,99
Fall,LACSD,11/5/2008,920,2806,23,15.97,4.199,8.29,7.65,84.57,33.313,24.458,103.4,0.71,8.06,0.67,4.37,1.23,,,,,,99
Fall,LACSD,11/5/2008,920,2806,24,15.85,4.187,8.28,7.61,84.69,33.309,24.482,104.8,0.72,8.07,0.665,4.44,1.28,,,,,,99
Fall,LACSD,11/5/2008,920,2806,25,15.7,4.172,8.28,7.56,84.88,33.299,24.508,106.3,0.68,8.1,0.656,4.62,1.42,,,,,,99
Fall,LACSD,11/5/2008,920,2806,26,15.25,4.126,8.28,7.53,85.06,33.273,24.587,107.6,0.81,8.17,0.647,4.53,1.51,,,,,,99
Fall,LACSD,11/5/2008,920,2806,27,14.89,4.093,8.26,7.51,85.63,33.277,24.669,108.8,0.9,8.23,0.621,4.27,1.57,,,,,,99
Fall,LACSD,11/5/2008,920,2806,28,14.73,4.078,8.25,7.47,86.31,33.273,24.7,109.9,0.88,8.26,0.589,4.06,1.63,,,,,,99
Fall,LACSD,11/5/2008,920,2806,29,14.65,4.071,8.24,7.42,86.77,33.279,24.722,111.3,0.66,8.27,0.568,3.98,1.69,,,,,,99
Fall,LACSD,11/5/2008,920,2806,30,14.62,4.068,8.24,7.36,86.88,33.278,24.728,112.7,0.84,8.28,0.563,3.89,1.76,,,,,,99
Fall,LACSD,11/5/2008,920,2806,31,14.53,4.059,8.24,7.32,86.95,33.279,24.748,113.8,0.88,8.29,0.559,3.8,1.79,,,,,,99
Fall,LACSD,11/5/2008,920,2806,32,14.51,4.058,8.23,7.24,87.05,33.281,24.754,115,0.78,8.3,0.555,3.55,1.78,,,,,,99
Fall,LACSD,11/5/2008,920,2806,33,14.42,4.049,8.23,7.18,87.08,33.279,24.771,116.4,0.76,8.31,0.553,2.97,1.75,,,,,,99
Fall,LACSD,11/5/2008,920,2806,34,14.21,4.03,8.22,7.15,87.28,33.281,24.817,117.6,0.88,8.35,0.544,2.63,1.69,,,,,,99
Fall,LACSD,11/5/2008,920,2806,35,14.09,4.019,8.21,7.09,87.7,33.283,24.843,119,0.66,8.37,0.525,2.51,1.73,,,,,,99
Fall,LACSD,11/5/2008,920,2806,36,13.96,4.006,8.21,7.02,87.97,33.275,24.864,120.4,0.87,8.39,0.512,2.26,1.94,,,,,,99
Fall,LACSD,11/5/2008,920,2806,37,13.77,3.986,8.21,6.98,87.9,33.258,24.89,121.4,0.96,8.42,0.516,1.98,2.04,,,,,,99
Fall,LACSD,11/5/2008,920,2806,38,13.68,3.979,8.19,6.93,87.73,33.263,24.911,122.8,0.65,8.44,0.524,1.75,2.1,,,,,,99
Fall,LACSD,11/5/2008,920,2806,39,13.62,3.972,8.19,6.89,87.83,33.252,24.916,124.2,0.9,8.45,0.519,1.6,2.12,,,,,,99
Fall,LACSD,11/5/2008,920,2806,40,13.49,3.959,8.19,6.89,88,33.242,24.934,125.2,0.94,8.47,0.511,1.59,2.13,,,,,,99
Fall,LACSD,11/5/2008,920,2806,41,13.46,3.957,8.18,6.87,88.08,33.25,24.948,126.5,0.73,8.48,0.508,1.58,2.03,,,,,,99
Fall,LACSD,11/5/2008,920,2806,42,13.42,3.954,8.18,6.86,87.95,33.256,24.96,127.8,0.82,8.49,0.514,1.52,1.97,,,,,,99
Fall,LACSD,11/5/2008,920,2806,43,13.39,3.952,8.18,6.82,87.82,33.263,24.971,129.5,0.49,8.49,0.519,1.48,1.97,,,,,,99
